index,occurrence_no_x,locality,county_original,state,cc,notes,id,genus,age_max,age_min
4005,1485905,Pays de la Loire,Vendee,Pays de la Loire,FR,,406,Grallator,208.5,201.4
4006,1486217,Wales,Swansea,Wales,UK,,405,Aenigmaspina,237,227
4007,1486218,Rio Grande do Sul,,Rio Grande do Sul,BR,,404,Gnathovorax,233.4,227
4008,1487831,Arizona,,Arizona,US,,403,Ancistronychus,227,208.5
4009,1494772,Madhya Pradesh,Shahdol,Madhya Pradesh,IN,,402,Parasuchus,237,227
4010,1494773,Madhya Pradesh,Shahdol,Madhya Pradesh,IN,,401,Hyperodapedon,237,227
4011,1494781,Madhya Pradesh,Shahdol,Madhya Pradesh,IN,,400,Hyperodapedon,237,227
4012,1495723,Baden-Wurttemberg,Schwabisch Hall,Baden-Wurttemberg,DE,,399,Vellbergia,239.7,237
4013,1495796,Alaska,,Alaska,US,,398,Gunakadeit,227,208.5
4014,1499983,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,397,Lanceirosphenodon,227,208.5
4015,1500171,Rio Grande do Sul,,Rio Grande do Sul,BR,,396,Elessaurus,251.902,247.2
4016,1504406,Nevada,Pershing,Nevada,US,,395,Cymbospondylus,243.8,242
4017,1505388,Guizhou,Guanling,Guizhou,CN,,394,Qianichthyosaurus,237,227
4018,1514433,Switzerland,,Schaffhausen,CH,,393,Schleitheimia,227,208.5
4019,1519520,Baden-Wurttemberg,Schwabisch Hall,Baden-Wurttemberg,DE,,392,Polymorphodon,239.7,237
4020,1520765,Nova Scotia,Kings,Nova Scotia,CA,,391,Oryctorhynchus,237,227
4021,1520767,Nova Scotia,Hants,Nova Scotia,CA,,390,Oryctorhynchus,237,227
4023,1523739,Guizhou,,Guizhou,CN,,388,Xinpusaurus,242,237
4024,1523740,Guizhou,,Guizhou,CN,,387,Guizhouichthyosaurus,242,237
4025,1528938,Sonora,,Sonora,MX,,386,Shastasaurus,237,227
4026,1528939,Sonora,,Sonora,MX,,385,Toretocnemus,237,227
4027,1529048,Svalbard,,,SJ,what is SJ,384,Omphalosaurus,248.9,247.2
4028,1529520,British Columbia,,British Columbia,CA,,383,Phalarodon,251.2,248.9
4029,1529521,British Columbia,,British Columbia,CA,,382,Phalarodon,251.2,248.9
4030,1529783,California,Shasta,California,US,,381,Nothosaurus,233.4,227
4031,1530023,England,Devon,England,UK,,380,Feralisaurus,247.2,242
4032,1530062,Israel,,Negev,IL,,379,Psephosauriscus,244.7,243.8
4033,1534868,Wales,Glamorgan,Wales,UK,,378,Haligonia,208.5,201.4
4034,1534869,Wales,Glamorgan,Wales,UK,,377,Scoloparia,208.5,201.4
4035,1534870,Wales,Glamorgan,Wales,UK,,376,Smilodonterpeton,208.5,201.4
4036,1534871,Wales,Glamorgan,Wales,UK,,375,Hypsognathus,208.5,201.4
4037,1534872,Wales,Glamorgan,Wales,UK,,374,Diphydontosaurus,208.5,201.4
4038,1534873,Queensland,,Queensland,AU,,373,Eomurruna,251.902,251.2
4039,1545288,Oklahoma,Comanche,Oklahoma,US,,372,Captorhinus,290.1,283.5
4040,1545883,Arizona,Apache,Arizona,US,,371,Trilophosaurus,227,208.5
4041,1546409,Arizona,,Arizona,US,,370,Acaenasuchus,227,208.5
4042,1546421,Arizona,,Arizona,US,,369,Skybalonyx,227,208.5
4043,1546483,Arizona,Apache,Arizona,US,,368,Acaenasuchus,227,208.5
4044,1546783,Arizona,Apache,Arizona,US,,367,Typothorax,227,208.5
4045,1546807,Texas,Garza,Texas,US,,366,Malerisaurus,227,208.5
4046,1546809,Texas,Garza,Texas,US,,365,Trilophosaurus,227,208.5
4047,1546810,Texas,Garza,Texas,US,,364,Trilophosaurus,227,208.5
4048,1546811,Texas,Garza,Texas,US,,363,Trilophosaurus,227,208.5
4049,1546812,Texas,Garza,Texas,US,,362,Parasuchus,227,208.5
4050,1546814,Texas,Garza,Texas,US,,361,Stagonolepis,227,208.5
4051,1546818,Texas,Garza,Texas,US,,360,Revueltosaurus,227,208.5
4052,1546822,Texas,Garza,Texas,US,,359,Dromomeron,227,208.5
4053,1546823,Texas,Garza,Texas,US,,358,Doswellia,227,208.5
4054,1546824,Texas,Garza,Texas,US,,357,Parasuchus,227,208.5
4055,1546825,Texas,Garza,Texas,US,,356,Wannia,227,208.5
4056,1546911,Texas,,Texas,US,,355,Typothorax,227,208.5
4057,1546915,Texas,Garza,Texas,US,,354,Typothorax,227,208.5
4058,1546918,Texas,Garza,Texas,US,,353,Machaeroprosopus,227,208.5
4059,1546937,Texas,Garza,Texas,US,,352,Scutarx,227,208.5
4060,1546940,Texas,Garza,Texas,US,,351,Malerisaurus,227,208.5
4061,1546943,Texas,Garza,Texas,US,,350,Rioarribasuchus,227,208.5
4062,1546947,Texas,Garza,Texas,US,,349,Machaeroprosopus,227,208.5
4063,1546948,Texas,Garza,Texas,US,,348,Typothorax,227,208.5
4064,1546951,Texas,Garza,Texas,US,,347,Typothorax,227,208.5
4065,1546968,Texas,Garza,Texas,US,,346,Wannia,227,208.5
4066,1546985,Westphalia,,Westphalia,DE,,345,Shonisaurus,208.5,201.4
4067,1546987,Westphalia,,Westphalia,DE,,344,Pachystropheus,208.5,201.4
4068,1549175,Rio Grande do Sul,,Rio Grande do Sul,BR,,343,Oryporan,251.902,247.2
4069,1549176,Rio Grande do Sul,,Rio Grande do Sul,BR,,342,Oryporan,251.902,247.2
4071,1550422,Virginia,Chesterfield,Virginia,US,,340,Vinitasaura,237,227
4072,1554599,Opolskie,,Opolskie,PL,,339,Kocurypelta,227,208.5
4073,1554602,Opolskie,,Opolskie,PL,,338,Proterochersis,227,208.5
4074,1555177,La Rioja,,La Rioja,AR,,337,Powellvenator,227,208.5
4075,1558115,North Carolina,Rockingham,North Carolina,US,,336,Grallator,227,208.5
4076,1558910,Netherlands,,Gelderland,NL,,335,Coelurosaurichnus,247.2,242
4077,1558911,Netherlands,,Gelderland,NL,,334,Batrachopus,247.2,242
4078,1559619,Switzerland,,Aargau,CH,,333,Clevosaurus,227,208.5
4079,1561478,Virginia,Chesterfield,Virginia,US,,332,Micromenodon,233.4,227
4080,1561500,Switzerland,Mendrisio,Kanton Tessin,CH,,331,Tanystropheus,247.2,237
4082,1562556,Mashonaland West,,Mashonaland West,ZW,,329,Massospondylus,237,227
4083,1563922,Champagne-Ardenne,Haute-Marne,Champagne-Ardenne,FR,,328,Termatosaurus,208.5,201.4
4084,1564169,England,Avon,England,UK,,327,Zanclodon,208.5,201.4
4085,1564218,Oklahoma,Noble,Oklahoma,US,,326,Captorhinus,290.1,283.5
4086,1565299,La Rioja,,La Rioja,AR,,325,Chanaresuchus,242,237
4087,1565715,Arizona,Apache,Arizona,US,,324,Syntomiprosopus,227,208.5
4088,1565999,Baden-Wurttemberg,Schwabisch Hall,Baden-Wurttemberg,DE,,323,Stauromatodon,239.7,237
4089,1572197,San Juan,,San Juan,AR,,322,Incertovenator,237,227
4090,1572442,Virginia,Culpeper,Virginia,US,,321,Anomoepus,227,213.2
4091,1574196,New Mexico,Quay,New Mexico,US,,320,Nicrosaurus,227,208.5
4093,1574570,Wales,Swansea,Wales,UK,,318,Pendraig,237,227
4094,1578530,Rio Grande do Sul,,Rio Grande do Sul,BR,,316,Guaibasaurus,227,208.5
4095,1578530,Rio Grande do Sul,,Rio Grande do Sul,BR,,317,Guaibasaurus,227,208.5
4096,1578873,Wales,The Vale of Glamorgan,Wales,UK,,315,Anchisauripus,227,208.5
4097,1578928,Arizona,Apache,Arizona,US,,314,Hesperosuchus,227,208.5
4098,1578941,Arizona,Apache,Arizona,US,,313,Vancleavea,227,208.5
4099,1579639,New Mexico,Rio Arriba,New Mexico,US,,312,Typothorax,227,208.5
4100,1579640,New Mexico,Rio Arriba,New Mexico,US,,311,Vancleavea,227,208.5
4101,1579641,New Mexico,Rio Arriba,New Mexico,US,,310,Chindesaurus,227,208.5
4102,1580066,New Mexico,Quay,New Mexico,US,,309,Revueltosaurus,227,208.5
4103,1580068,New Mexico,Santa Fe,New Mexico,US,,308,Krzyzanowskisaurus,237,227
4104,1580069,New Mexico,Santa Fe,New Mexico,US,,307,Krzyzanowskisaurus,237,227
4105,1580212,Texas,Garza,Texas,US,,306,Calyptosuchus,227,208.5
4106,1581446,Arizona,Apache,Arizona,US,,305,Doswellia,227,208.5
4107,1581447,Arizona,Apache,Arizona,US,,304,Desmatosuchus,227,208.5
4108,1581449,Arizona,Apache,Arizona,US,,303,Acaenasuchus,227,208.5
4109,1581452,Arizona,Apache,Arizona,US,,302,Vancleavea,227,208.5
4110,1581453,Arizona,Apache,Arizona,US,,301,Crosbysaurus,227,208.5
4111,1583200,Udine,,Udine,IT,,300,Heteropelta,247.2,242
4112,1583754,New Jersey,Essex,New Jersey,US,,299,Anomoepus,201.4,199.5
4113,1583925,San Juan,,San Juan,AR,,298,Taytalura,237,227
4114,1583938,Thuringia,Gotha,Thuringia,DE,,286,Dimetropus,290.1,283.5
4115,1583938,Thuringia,Gotha,Thuringia,DE,,287,Dimetropus,290.1,283.5
4116,1583938,Thuringia,Gotha,Thuringia,DE,,288,Dimetropus,290.1,283.5
4117,1583938,Thuringia,Gotha,Thuringia,DE,,289,Dimetropus,290.1,283.5
4118,1583938,Thuringia,Gotha,Thuringia,DE,,290,Dimetropus,290.1,283.5
4119,1583938,Thuringia,Gotha,Thuringia,DE,,291,Dimetropus,290.1,283.5
4120,1583938,Thuringia,Gotha,Thuringia,DE,,292,Dimetropus,290.1,283.5
4121,1583938,Thuringia,Gotha,Thuringia,DE,,293,Dimetropus,290.1,283.5
4122,1583938,Thuringia,Gotha,Thuringia,DE,,294,Dimetropus,290.1,283.5
4123,1583938,Thuringia,Gotha,Thuringia,DE,,295,Dimetropus,290.1,283.5
4124,1583938,Thuringia,Gotha,Thuringia,DE,,296,Dimetropus,290.1,283.5
4125,1583938,Thuringia,Gotha,Thuringia,DE,,297,Dimetropus,290.1,283.5
4126,1586158,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,285,Plateosaurus,208.5,201.4
4127,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,248,Plateosaurus,227,208.5
4128,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,249,Plateosaurus,227,208.5
4129,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,250,Plateosaurus,227,208.5
4130,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,251,Plateosaurus,227,208.5
4131,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,252,Plateosaurus,227,208.5
4132,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,253,Plateosaurus,227,208.5
4133,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,254,Plateosaurus,227,208.5
4134,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,255,Plateosaurus,227,208.5
4135,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,256,Plateosaurus,227,208.5
4136,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,257,Plateosaurus,227,208.5
4137,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,258,Plateosaurus,227,208.5
4138,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,259,Plateosaurus,227,208.5
4139,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,260,Plateosaurus,227,208.5
4140,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,261,Plateosaurus,227,208.5
4141,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,262,Plateosaurus,227,208.5
4142,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,263,Plateosaurus,227,208.5
4143,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,264,Plateosaurus,227,208.5
4144,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,265,Plateosaurus,227,208.5
4145,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,266,Plateosaurus,227,208.5
4146,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,267,Plateosaurus,227,208.5
4147,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,268,Plateosaurus,227,208.5
4148,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,269,Plateosaurus,227,208.5
4149,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,270,Plateosaurus,227,208.5
4150,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,271,Plateosaurus,227,208.5
4151,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,272,Plateosaurus,227,208.5
4152,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,273,Plateosaurus,227,208.5
4153,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,274,Plateosaurus,227,208.5
4154,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,275,Plateosaurus,227,208.5
4155,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,276,Plateosaurus,227,208.5
4156,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,277,Plateosaurus,227,208.5
4157,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,278,Plateosaurus,227,208.5
4158,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,279,Plateosaurus,227,208.5
4159,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,280,Plateosaurus,227,208.5
4160,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,281,Plateosaurus,227,208.5
4161,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,282,Plateosaurus,227,208.5
4162,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,283,Plateosaurus,227,208.5
4163,1586159,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,284,Plateosaurus,227,208.5
4164,1586160,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,247,Plateosaurus,227,208.5
4166,1587701,Ruvuma,Songea,Ruvuma,TZ,,245,Mambawakale,247.2,242
4167,1587803,Oklahoma,Comanche,Oklahoma,US,,244,Delorhynchus,290.1,283.5
4168,1589167,Eastern Cape,Middelburg,Eastern Cape,ZA,,243,Procolophonichnium,251.902,247.2
4169,1589225,Guizhou,,Guizhou,CN,,242,Cyamodus,233.4,227
4170,1589317,New Mexico,Rio Arriba,New Mexico,US,,241,Paratypothorax,227,208.5
4171,1589319,New Mexico,Rio Arriba,New Mexico,US,,240,Vancleavea,227,208.5
4172,1589658,Virginia,Culpeper,Virginia,US,,239,Eubrontes,227,213.2
4173,1593261,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,238,Maehary,227,208.5
4174,1593287,San Juan,Caucete,San Juan,AR,,237,Yelaphomte,227,208.5
4175,1598305,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,236,Microsphenodon,227,208.5
4176,1600123,Switzerland,,,CH,,235,Serpianosaurus,243.8,239.7
4177,1600124,Switzerland,,,CH,,234,Macrocnemus,243.8,239.7
4178,1600125,Switzerland,,,CH,,233,Macrocnemus,243.8,239.7
4179,1600126,Switzerland,,,CH,,232,Lariosaurus,243.8,239.7
4180,1600127,Switzerland,,,CH,,231,Askeptosaurus,243.8,239.7
4181,1600128,Switzerland,,,CH,,230,Helveticosaurus,243.8,239.7
4182,1601108,California,Shasta,California,US,,229,Toretocnemus,233.4,227
4183,1605042,Agadez,,Agadez,NE,,228,Moradisaurus,259.51,251.902
4184,1605531,Guangxi,,Guangxi,CN,,227,Baisesaurus,248.9,247.2
4185,1610810,Switzerland,,Aargau,CH,,226,Plateosaurus,227,208.5
4186,1610811,Switzerland,,Aargau,CH,,225,Proganochelys,227,208.5
4187,1611305,North Carolina,Chatham,North Carolina,US,,224,Coelurosaurichnus,237,227
4188,1611306,North Carolina,Chatham,North Carolina,US,,223,Coelurosaurichnus,237,227
4189,1611307,North Carolina,Chatham,North Carolina,US,,222,Brachychirotherium,237,227
4190,1611321,North Carolina,Chatham,North Carolina,US,,221,Rutiodon,227,208.5
4191,1611324,North Carolina,Rockingham,North Carolina,US,,220,Apatopus,227,208.5
4192,1611391,New Jersey,Hunterdon,New Jersey,US,,219,Tanytrachelos,227,208.5
4193,1611396,New Jersey,Hunterdon,New Jersey,US,,218,Apatopus,227,208.5
4194,1611404,Nova Scotia,Digby,Nova Scotia,CA,,217,Eubrontes,227,208.5
4195,1611407,Nova Scotia,Kings,Nova Scotia,CA,,216,Coelurosaurichnus,237,227
4196,1611415,Nova Scotia,,Nova Scotia,CA,,215,Sclerosaurus,247.2,242
4197,1611416,Nova Scotia,,Nova Scotia,CA,,214,Anomoiodon,247.2,242
4198,1611419,Nova Scotia,,Nova Scotia,CA,,213,Tanystropheus,247.2,242
4199,1614363,Mashonaland Central,,Mashonaland Central,ZW,,211,Mbiresaurus,237,227
4200,1614363,Mashonaland Central,,Mashonaland Central,ZW,,212,Mbiresaurus,237,227
4201,1614367,Mashonaland Central,,Mashonaland Central,ZW,,210,Mbiresaurus,237,227
4202,1614369,Mashonaland Central,,Mashonaland Central,ZW,,209,Mbiresaurus,237,227
4203,1614372,Mashonaland Central,,Mashonaland Central,ZW,,208,Mbiresaurus,237,227
4204,1615939,Rio Grande do Sul,Dilermando de Aguiar,Rio Grande do Sul,BR,,207,Gamatavus,242,237
4205,1616704,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,206,Tuebingosaurus,227,208.5
4206,1624400,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,205,Plateosaurus,227,208.5
4207,1624401,Baden-Wurttemberg,Freiburg,Baden-Wurttemberg,DE,,204,Plateosaurus,227,208.5
4208,1624818,Rio Grande do Sul,,Rio Grande do Sul,BR,,203,Amanasaurus,237,227
4209,1625162,Yunnan,Lufeng,Yunnan,CN,,201,Sinosaurus,201.4,199.5
4210,1625162,Yunnan,Lufeng,Yunnan,CN,,202,Sinosaurus,201.4,199.5
4211,1626504,Volgograd,Ilovlya,Volgograd,RU,,200,Scolotosuchus,251.2,247.2
4212,1632821,Hubei,Yuan'an,Hubei,CN,,199,Prosaurosphargis,248.9,247.2
4213,1633028,Rio Grande do Sul,Sao Joao do Polesine,Rio Grande do Sul,BR,,198,Venetoraptor,237,227
4214,1633856,England,Somerset,England,UK,,197,Ichthyosaurus,201.4,199.5
4215,1633861,England,Avon,England,UK,,196,Plesiosaurus,208.5,201.4
4216,1633862,Lecco,,Lecco,IT,,195,Lariosaurus,239.7,237
4217,1637389,Rio Grande do Sul,,Rio Grande do Sul,BR,,194,Macrocollum,227,208.5
4218,1638028,Hubei,Yuan'an,Hubei,CN,,193,Lariosaurus,251.2,247.2
4219,1638608,England,Avon,England,UK,,187,Hwiccewyrm,237,227
4220,1638608,England,Avon,England,UK,,188,Hwiccewyrm,237,227
4221,1638608,England,Avon,England,UK,,189,Hwiccewyrm,237,227
4222,1638608,England,Avon,England,UK,,190,Hwiccewyrm,237,227
4223,1638608,England,Avon,England,UK,,191,Hwiccewyrm,237,227
4224,1638608,England,Avon,England,UK,,192,Hwiccewyrm,237,227
4225,1639002,Sachsen-Anhalt,Bergenlandkreis,Sachsen-Anhalt,DE,,186,Nothosaurus,247.2,242
4226,1639003,Sachsen-Anhalt,Bergenlandkreis,Sachsen-Anhalt,DE,,185,Nothosaurus,247.2,242
4227,1639892,Arizona,,Arizona,US,,184,Anisodontosaurus,247.2,237
4228,1639894,Arizona,,Arizona,US,,183,Anisodontosaurus,247.2,237
4229,1640373,Chuvasia Republic,,Chuvasia Republic,RU,,182,Rhipaeosaurus,264.28,259.51
4230,1640637,Perm,,Perm,RU,,181,Nyctiboetus,283.5,273.01
4231,1640653,Samara,,Samara,RU,,180,Gecatogomphius,273.01,266.9
4232,1643172,Yunnan,Muta,Yunnan,CN,,179,Dianmeisaurus,247.2,242
4233,1646159,Vologda,,Volgograd,RU,,178,Scutosaurus,264.28,259.51
4234,1648021,Yunnan,,Yunnan,CN,,177,Honghesaurus,244.7,243.8
4235,1648022,Switzerland,,,CH,,176,Prosantosaurus,242,239.7
4236,1648024,Yunnan,Luoping,Yunnan,CN,,175,Luopingosaurus,244.7,243.8
4237,1651914,England,Somerset,England,UK,,174,Ichthyotitan,208.5,201.4
4238,1651915,Rio Grande do Sul,,Rio Grande do Sul,BR,,173,Prestosuchus,237,227
4239,1657016,Virginia,Chesterfield,Virginia,US,,172,Idiosaura,237,227
4240,1658055,Yunnan,Luxy,Yunnan,CN,,171,Mixosaurus,247.2,242
4241,1658965,Nevada,Pershing,Nevada,US,,170,Benggwigwishingasuchus,247.2,242
4242,1659629,New Mexico,San Miguel,New Mexico,US,,169,Unguinychus,227,208.5
4243,1659690,Baden-Wurttemberg,Calw,Baden-Wurttemberg,DE,,168,Marcianosuchus,247.2,244.7
4244,1660033,Texas,Garza,Texas,US,,167,Garzapelta,227,208.5
4245,N100,Eastern Cape,-,Eastern Cape,ZA,,166,Pareiasaurus,259.5,254.1
4246,N101,Eastern Cape,-,Eastern Cape,ZA,,165,Erythrosuchus,247.2,242
4247,N102,Eastern Cape,-,Eastern Cape,ZA,,164,Erythrosuchus,247.2,242
4248,N103,Eastern Cape,-,Eastern Cape,ZA,,163,Erythrosuchus,247.2,242
4249,N104,Western Cape,-,Western Cape,ZA,,162,Pareiasuchus,259.5,254.1
4250,N105,Free State,-,Free State,ZA,,161,Eohyosaurus,247.2,242
4251,N106,Western Cape,-,Western Cape,ZA,,160,Erythrosuchus,247.2,242
4252,N107,Eastern Cape,-,Eastern Cape,ZA,,159,Erythrosuchus,247.2,242
4253,N108,Western Cape,-,Western Cape,ZA,,158,Erythrosuchus,247.2,242
4254,N109,Western Cape,-,Western Cape,ZA,,157,Erythrosuchus,247.2,242
4255,N110,Western Cape,-,Western Cape,ZA,,156,Erythrosuchus,247.2,242
4256,N111,Tanganyika,-,Tanganyika,TZ,,155,Stenaulorhynchus,247.2,242
4257,N112,Tanganyika,-,Tanganyika,TZ,,154,Stenaulorhynchus,247.2,242
4258,N113,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,153,Lessemsaurus,227,208.5
4259,N114,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,152,Lessemsaurus,227,208.5
4260,N115,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,151,Lessemsaurus,227,208.5
4261,N116,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,150,Lessemsaurus,227,208.5
4262,N117,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,149,Lessemsaurus,227,208.5
4263,N118,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,148,Lessemsaurus,227,208.5
4264,N119,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,147,Lessemsaurus,227,208.5
4265,N120,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,146,Lessemsaurus,227,208.5
4266,N121,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,145,Lessemsaurus,227,208.5
4267,N122,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,144,Lessemsaurus,227,208.5
4268,N123,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,143,Lessemsaurus,227,208.5
4269,N124,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,142,Lessemsaurus,227,208.5
4270,N125,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,141,Lessemsaurus,227,208.5
4271,N126,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,140,Lessemsaurus,227,208.5
4272,N127,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,139,Lessemsaurus,227,208.5
4273,N128,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,138,Lessemsaurus,227,208.5
4274,N129,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,137,Lessemsaurus,227,208.5
4275,N130,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,136,Coloradisaurus,227,208.5
4276,N131,La Rioja,"Los Colorados, La Esquina",La Rioja,AR,,135,Lessemsaurus,227,208.5
4277,N132,Rio Grande do Sul,-,Rio Grande do Sul,BR,,134,Hyperodapedon,227,208.5
4278,N133,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,133,Hyperodapedon,227,208.5
4279,N134,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,132,Hyperodapedon,227,208.5
4280,N135,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,131,Hyperodapedon,227,208.5
4281,N136,Rio Grande do Sul,-,Rio Grande do Sul,BR,,130,Teyumbaita,227,208.5
4282,N137,Rio Grande do Sul,Vila Kennedy,Rio Grande do Sul,BR,,129,Hyperodapedon,227,208.5
4283,N138,Rio Grande do Sul,-,Rio Grande do Sul,BR,,128,Hyperodapedon,227,208.5
4284,N139,Rio Grande do Sul,Rio Campinas,Rio Grande do Sul,BR,,127,Hyperodapedon,227,208.5
4285,N140,Rio Grande do Sul,Vila Kennedy,Rio Grande do Sul,BR,,126,Hyperodapedon,227,208.5
4286,N141,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,125,Hyperodapedon,227,208.5
4287,N142,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,124,Hyperodapedon,227,208.5
4288,N143,Rio Grande do Sul,Arroio do So,Rio Grande do Sul,BR,,123,Hyperodapedon,227,208.5
4289,N144,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,122,Hyperodapedon,227,208.5
4290,N145,Rio Grande do Sul,Arroio do So,Rio Grande do Sul,BR,,121,Hyperodapedon,227,208.5
4291,N146,Rio Grande do Sul,-,Rio Grande do Sul,BR,,120,Hyperodapedon,227,208.5
4292,N147,Rio Grande do Sul,Vila Kennedy,Rio Grande do Sul,BR,,119,Hyperodapedon,227,208.5
4293,N148,Rio Grande do Sul,Vila Kennedy,Rio Grande do Sul,BR,,118,Hyperodapedon,227,208.5
4294,N149,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,117,Hyperodapedon,227,208.5
4295,N15,Rio Grande do Sul,Linha Sao Luiz,Rio Grande do Sul,BR,,116,Clevosaurus,227,208.5
4296,N150,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,115,Hyperodapedon,227,208.5
4297,N151,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,114,Hyperodapedon,227,208.5
4298,N152,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,113,Hyperodapedon,227,208.5
4299,N153,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,112,Hyperodapedon,227,208.5
4300,N154,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,111,Hyperodapedon,227,208.5
4301,N155,Rio Grande do Sul,Cerrito,Rio Grande do Sul,BR,,110,Hyperodapedon,227,208.5
4302,N156,Rio Grande do Sul,-,Rio Grande do Sul,BR,,109,Hyperodapedon,227,208.5
4303,N157,Rio Grande do Sul,-,Rio Grande do Sul,BR,,108,Hyperodapedon,227,208.5
4304,N158,Rio Grande do Sul,-,Rio Grande do Sul,BR,,107,Hyperodapedon,227,208.5
4305,N159,Rio Grande do Sul,-,Rio Grande do Sul,BR,,106,Procolophon,251.2,247.2
4306,N16,Rio Grande do Sul,Linha Sao Luiz,Rio Grande do Sul,BR,,105,Clevosaurus,227,208.5
